ID;RUT;Razon Social;Fecha de actuacion (1era firma);Fecha de registro (ultima firma);Fecha de aprobacion x SII;Anio;Mes;Comuna Tributaria;Region Tributaria;Codigo de sociedad;Tipo de actuacion;Capital;Comuna Social;Region Social
34569;76303968-4;ACTIVIDADES DE ARQUITECTURA EDUARDO ALBERTO JIMÉNEZ ARENAS E.I.R.L.;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;SANTIAGO;13;EIRL;CONSTITUCIÓN;1000000;SANTIAGO;13
34581;76303992-7;PATRICIA DE LAS MERCEDES EHIJOS ÁLVAREZ  FABRICA  DE MUEBLES  Empresa Individual de Responsabilidad Limitada;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;IQUIQUE;1;EIRL;CONSTITUCIÓN;3000000;IQUIQUE;1
34536;76303973-0;Ignacio Alejandro Lizana Aliaga Construcciones E.I.R.L.;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;CURICO;7;EIRL;CONSTITUCIÓN;350000;CURICO;7
31775;76304032-1;SOCIEDAD DE ASESORIAS Y SERVICIOS FIGUEROA REYES LIMITADA;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;SANTIAGO;13;SRL;CONSTITUCIÓN;4000000;SANTIAGO;13
30249;76304061-5;Transportes Llanos Limitada;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;MAIPU;13;SRL;CONSTITUCIÓN;20000000;MAIPU;13
33745;76303952-8;JOSÉ ALEJANDRO SAN MARTÍN FUENTES CONSTRUCTORA E.I.R.L.;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;SAN MIGUEL;13;EIRL;CONSTITUCIÓN;500000;SAN MIGUEL;13
34094;76303951-K;Suministros Industriales Valcafi Limitada;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;EST CENTRAL;13;SRL;CONSTITUCIÓN;6000000;EST CENTRAL;13
34033;76303945-5;SERVICIOS DE INGENIERÍA JORGE ANTONIO GONZÁLEZ ROJAS E.I.R.L.;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;MAIPU;13;EIRL;CONSTITUCIÓN;8000000;MAIPU;13
33949;76303924-2;AMV Transportes Limitada;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;LOS ANDES;5;SRL;CONSTITUCIÓN;5000000;LOS ANDES;5
34463;76303989-7;Consultora. Asesorías. Contabilidades. Desarrollo de Proyectos. Gestión. MARÍA PATRICIA DEL CARMEN GARRIDO MONCADA   E.I.R.L.;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;VALPARAISO;5;EIRL;CONSTITUCIÓN;100000;VALPARAISO;5
34295;76303995-1;SERVICIO INTEGRAL DE LIMPIEZA ASEOX LIMITADA;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;QUILICURA;13;SRL;CONSTITUCIÓN;2000000;QUILICURA;13
34724;76304071-2;IMPRENTA MAESSI LIMITADA;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;CERRILLOS;13;SRL;CONSTITUCIÓN;500000;CERRILLOS;13
28565;76303953-6;seguridad y servicios bustos lira Limitada;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;RANCAGUA;6;SRL;CONSTITUCIÓN;3000000;RANCAGUA;6
31658;76304031-3;MTR CONSTRUCCIONES Y CIA. LIMITADA;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;PEÑALOLEN;13;SRL;CONSTITUCIÓN;3000000;PEÑALOLEN;13
26423;76304042-9;SERVICIOS DE ODONTOLOGIA  LIMITADA;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;YUNGAY;8;SRL;CONSTITUCIÓN;1000000;YUNGAY;8
33557;76304075-5;LA MOLE CONSTRUCTORA E INVERSIONES LIMITADA;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;SAN VICENTE T-T;6;SRL;CONSTITUCIÓN;8000000;SAN VICENTE T-T;6
33351;76303958-7;COMERCIAL JORGE IGNACIO PINCHEIRA PACHECO E.I.R.L.;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;SAN MIGUEL;13;EIRL;CONSTITUCIÓN;2000000;SAN MIGUEL;13
34071;76304028-3;Diseño y Montage de Espacios Interiores Juan Francisco Troncoso Chiang Empresa Individual de Responsabilidad Limitada;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;LO BARNECHEA;13;EIRL;CONSTITUCIÓN;1180000;LO BARNECHEA;13
34227;76303963-3;Eltit Ingeniería y Proyectos Limitada;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;LO BARNECHEA;13;SRL;CONSTITUCIÓN;2000000;LO BARNECHEA;13
34616;76304091-7;Automotriz Ignacio felipe Detmer Latorre E.I.R.L.;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;CERRILLOS;13;EIRL;CONSTITUCIÓN;200000;CERRILLOS;13
32775;76303929-3;Asesoría Pedagógica y Curricular Felipe Alejandro Urrejola Faunes E.I.R.L.;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;LA GRANJA;13;EIRL;CONSTITUCIÓN;1000000;LA GRANJA;13
33109;76304023-2;MARIA ELENA PIZARRO E HIJO LIMITADA;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;EST CENTRAL;13;SRL;CONSTITUCIÓN;5000000;EST CENTRAL;13
33359;76304007-0;Eventos Erices y Lira Limitada;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;PEÑALOLEN;13;SRL;CONSTITUCIÓN;3000000;PEÑALOLEN;13
33384;76303935-8;Comercializadora Cecilia Irene Méndez Matamala E.I.R.L.;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;CERRILLOS;13;EIRL;CONSTITUCIÓN;1000000;CERRILLOS;13
33482;76304067-4;BEMA LIMITADA;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;RENGO;6;SRL;CONSTITUCIÓN;1000000;RENGO;6
33450;76303961-7;IMPORTADORA Y COMERCIALIZADORA COFRE Y TAGLE LIMITADA;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;LO BARNECHEA;13;SRL;CONSTITUCIÓN;1000000;LO BARNECHEA;13
34052;76303959-5;Sociedad Gastronómica Puerto Sur Limitada;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;VALPARAISO;5;SRL;CONSTITUCIÓN;3000000;VALPARAISO;5
34006;76304079-8;COMERCIALIZADORA Y DISTRIBUIDORA NACIONAL DE PRODUCTOS AGRÍCOLAS LIMITADA;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;VALPARAISO;5;SRL;CONSTITUCIÓN;2000000;VALPARAISO;5
33888;76303922-6;Cargo Equs Limitada;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;LOS ANDES;5;SRL;CONSTITUCIÓN;5000000;LOS ANDES;5
33851;76303927-7;TRANSPORTES Y AGRICOLA MESAC LIMITADA;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;MULCHEN;8;SRL;CONSTITUCIÓN;20000000;MULCHEN;8
34649;76304015-1;PRODUCCIÓN AUDIOVISUAL ELÍAS ENRIQUE LOBOS PÉREZ E.I.R.L.;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;SAN FELIPE;5;EIRL;CONSTITUCIÓN;1000000;SAN FELIPE;5
27010;76303967-6;sociedad vys vivos limitada;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;VALPARAISO;5;SRL;CONSTITUCIÓN;5000000;VALPARAISO;5
32688;76304051-8;IMPORTADORA Y COMERCIALIZADORA OSCAR GUILLERMO LABRÍN LÓPEZ E.I.R.L.;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;MAIPU;13;EIRL;CONSTITUCIÓN;1000000;MAIPU;13
32730;76304005-4;EMPRESA DE TRANSPORTE PRIVADO  DE PASAJEROS Y TURISMO, COMPRA Y VENTA AL POR MENOR DE PRODUCTOS NATURALES RICARDO ARISTEO SOLÍS ARAVENA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;EST CENTRAL;13;EIRL;CONSTITUCIÓN;1000000;EST CENTRAL;13
32242;76303975-7;SOCIEDAD COMERCIAL YATACO VILCHES LIMITADA;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;MAIPU;13;SRL;CONSTITUCIÓN;5000000;MAIPU;13
31237;76303915-3;Editorial Contragolpe Limitada;30-09-2013;07-10-2013;07-10-2013;2013;Octubre;MAIPU;13;SRL;CONSTITUCIÓN;1000000;MAIPU;13
29207;76304085-2;CIVILIZA Ingenieria Limitada;07-10-2013;07-10-2013;07-10-2013;2013;Octubre;MAIPU;13;SRL;CONSTITUCIÓN;5000000;MAIPU;13
28722;76304156-5;Bouquet Banqueteria limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;PADRE LAS CASAS;9;SRL;CONSTITUCIÓN;5000000;PADRE LAS CASAS;9
28919;76304234-0;SOCIEDAD DE PROFESIONALES VARGAS  Y  MANRIQUEZ LIMITADA;04-09-2013;08-10-2013;08-10-2013;2013;Octubre;COYHAIQUE;11;SRL;CONSTITUCIÓN;2000000;COYHAIQUE;11
32766;76304136-0;ADHESIVOS ROBERT ALEXANDER MERINO ROCHA E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;MAIPU;13;EIRL;CONSTITUCIÓN;400000;MAIPU;13
32845;76304229-4;TRANSPORTE JOSÉ VICTORIANO MOLINA RAMÍREZ E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;MAIPU;13;EIRL;CONSTITUCIÓN;1000000;MAIPU;13
32588;76304118-2;SOCIEDAD JAQUE Y TOLEDO ASOCIADOS LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;SAN FERNANDO;6;SRL;CONSTITUCIÓN;5000000;SAN FERNANDO;6
32525;76304252-9;Contratista de Obras Menores Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;QUILICURA;13;SRL;CONSTITUCIÓN;1000000;QUILICURA;13
32654;76304147-6;AGRICOLA CRISTIAN GONZALO GONZÁLEZ HERRERA E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;LO BARNECHEA;13;EIRL;CONSTITUCIÓN;500000;LO BARNECHEA;13
34869;76304124-7;Oasis Club  Valparaiso Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;VALPARAISO;5;SRL;CONSTITUCIÓN;20000000;VALPARAISO;5
33862;76304162-K;Daniel Gajardo  Diseño Industrial Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;SAN CARLOS;8;SRL;CONSTITUCIÓN;10000000;SAN CARLOS;8
34119;76304223-5;TRANSPORTES EBV LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;RANCAGUA;6;SRL;CONSTITUCIÓN;30000000;RANCAGUA;6
34375;76304164-6;Sociedad Médica Marcelo Antonio Castro Morales Empresa Individual de Responsabilidad Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;VALPARAISO;5;EIRL;CONSTITUCIÓN;1500000;VALPARAISO;5
33323;76304224-3;COMERCIAL SIMÓN IGNACIO QUINTEROS ORTIZ EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;MACHALI;6;EIRL;CONSTITUCIÓN;1500000;RANCAGUA;6
33530;76304207-3;MARKETING Y PUBLICIDAD CHRISTIAN ENRIQUE GRANIFO ARMIJO E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;RANCAGUA;6;EIRL;CONSTITUCIÓN;250000;RANCAGUA;6
33632;76304186-7;SOCIEDAD RIVERA & MARTINEZ LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;YUNGAY;8;SRL;CONSTITUCIÓN;7000000;YUNGAY;8
33386;76304127-1;MECANICA GIANFRANCO COSTANZO DANNA GÁLVEZ E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;SAN FERNANDO;6;EIRL;CONSTITUCIÓN;3000000;SAN FERNANDO;6
33019;76304152-2;Constructora ANGEL RUBÉN BRICEÑO MORGADO E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;VALPARAISO;5;EIRL;CONSTITUCIÓN;1000000;VALPARAISO;5
34910;76304195-6;CONSTRUCCIONES VIVIANA SOLEDAD CONTRERAS LEGUE EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;COYHAIQUE;11;EIRL;CONSTITUCIÓN;400000;COYHAIQUE;11
33620;76304204-9;Servicio Evenecer Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;AYSEN;11;SRL;CONSTITUCIÓN;4300000;AYSEN;11
35106;76304235-9;TRANSPORTE FIGUEROA Y SAABEDRA LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;VALPARAISO;5;SRL;CONSTITUCIÓN;4000000;VALPARAISO;5
34874;76304203-0;DIAZ Y CHAVEZ LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;LA LIGUA;5;SRL;CONSTITUCIÓN;1500000;LA LIGUA;5
34816;76304143-3;TRANSPORTES DE CARGA CARLOS HERNÁN REVILLOD AGUIRRE E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;PITRUFQUEN;9;EIRL;CONSTITUCIÓN;3000000;PITRUFQUEN;9
34827;76304238-3;RODRIGO HERNÁN LÓPEZ GARCÉS TRANSPORTE DE CARGA POR CARRETERA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;SAN MIGUEL;13;EIRL;CONSTITUCIÓN;5000000;SAN MIGUEL;13
34712;76304113-1;HUASINI LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;AYSEN;11;SRL;CONSTITUCIÓN;1000000;AYSEN;11
34323;76304094-1;Ganadera Maule Limitada;07-10-2013;08-10-2013;08-10-2013;2013;Octubre;PARRAL;7;SRL;CONSTITUCIÓN;6000000;PARRAL;7
34698;76304226-K;SOCIEDAD DE INGENIERIA Y CONSTRUCCION  GSM  LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;RANCAGUA;6;SRL;CONSTITUCIÓN;5000000;RANCAGUA;6
34497;76304249-9;COMERCIALIZADORA DE PRODUCTOS EROTICOS Y SEXUALES DANIEL JAVIER MAUREIRA MUÑOZ E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;SAN MIGUEL;13;EIRL;CONSTITUCIÓN;1000000;SAN MIGUEL;13
34531;76304222-7;TRANSPORTE BÁRBARA DE LAS MERCEDES GÓMEZ MUÑOZ EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;RANCAGUA;6;EIRL;CONSTITUCIÓN;5000000;RANCAGUA;6
34166;76304178-6;DISTRIBUCION Y SERVICIOS WALTER SIGISFREDO SAAVEDRA VALENZUELA E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;PITRUFQUEN;9;EIRL;CONSTITUCIÓN;500000;PITRUFQUEN;9
33665;76304215-4;SERVICIOS INFORMATICOS JJDEV LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;QUILICURA;13;SRL;CONSTITUCIÓN;300000;QUILICURA;13
33643;76304257-K;SOCIEDAD INMOBILIARIA Y DE TRANSPORTES ARQ INN LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;PEÑALOLEN;13;SRL;CONSTITUCIÓN;1000000;PEÑALOLEN;13
35052;76304244-8;Sociedad Hotelera Puerto Principal Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;VALPARAISO;5;SRL;CONSTITUCIÓN;2000000;VALPARAISO;5
34914;76304181-6;Consultora Pedro Pablo Muñoz Inostroza Empresa Individual de Responsabilidad Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;CUNCO;9;EIRL;CONSTITUCIÓN;1500000;CUNCO;9
33166;76304245-6;Transporte de pasajeros Bárbara Marlene González Contreras Empresa Individual de Responsabilidad Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;MAIPU;13;EIRL;CONSTITUCIÓN;300000;MAIPU;13
34275;76304177-8;REPARACION MANTENCION EN GENERADORES GERARDO ANTONIO LOAYZA SAN MARTÍN E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;PADRE HURTADO;13;EIRL;CONSTITUCIÓN;2500000;PADRE HURTADO;13
34287;76304115-8;Residencial Cristian Benjamín Cartagena Cifuentes E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;SANTIAGO;13;EIRL;CONSTITUCIÓN;200000;SANTIAGO;13
34443;76304117-4;Rementeria Industrial Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;SANTIAGO;13;SRL;CONSTITUCIÓN;500000;SANTIAGO;13
34822;76304212-K;Toche NICOLE VALERIE LASKOWSKY ZIGUILINSKY E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;LAS CONDES;13;EIRL;CONSTITUCIÓN;2000000;LAS CONDES;13
28523;76304183-2;CarpetPrime Servicios Profesionales Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;SANTIAGO;13;SRL;CONSTITUCIÓN;2000000;SANTIAGO;13
35046;76304231-6;SERVICIOS INTEGRALES LARA DÍAZ LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;DALCAHUE;10;SRL;CONSTITUCIÓN;10000000;DALCAHUE;10
33247;76304166-2;CHILE INVERSIONES LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;SANTIAGO;13;SRL;CONSTITUCIÓN;100000000;SANTIAGO;13
33507;76304112-3;PAULO ALFREDO CASTILLO IRARRÁZABAL Servicios Informaticos E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;INDEPENDENCIA;13;EIRL;CONSTITUCIÓN;5000000;INDEPENDENCIA;13
33775;76304126-3;DANIEL ALEJANDRO CORTÉS GANGAS PROYECTOS DE INGENIERÍA CIVIL EMPRESA  INDIVIDUAL DE RESPONSABILIDAD  LIMITADA E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;LA CISTERNA;13;EIRL;CONSTITUCIÓN;1000000;LA CISTERNA;13
33725;76304185-9;COMERCIAL, LESLIE ELENA CATALDO MARTÍNEZ E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;LAS CONDES;13;EIRL;CONSTITUCIÓN;500000;LAS CONDES;13
33828;76304225-1;Constructora Violer Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;REQUINOA;6;SRL;CONSTITUCIÓN;1000000;REQUINOA;6
29918;76304205-7;EMPRESA DE SERVICIOS GENERALES LIMITADA;16-09-2013;08-10-2013;08-10-2013;2013;Octubre;SANTIAGO;13;SRL;CONSTITUCIÓN;500000;SANTIAGO;13
32461;76304105-0;CONSULTORA EN COMUNICACIÓN ESTRATEGAR ORIELEE AMANDA LÓPEZ MOLINA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;FLORIDA;8;EIRL;CONSTITUCIÓN;4000000;FLORIDA;8
33913;76304239-1;Comercial Aire Libro Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;SANTIAGO;13;SRL;CONSTITUCIÓN;500000;SANTIAGO;13
34126;76304202-2;Medina,Ramírez y Menares Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;LAS CONDES;13;SRL;CONSTITUCIÓN;1000000;LAS CONDES;13
34262;76304138-7;BC System Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;IQUIQUE;1;SRL;CONSTITUCIÓN;1000000;IQUIQUE;1
34935;76304146-8;Producción deportiva, importaciones y vestuario GUSHINSKI ILIA BENJAMÍN ROSALES EVSEEV E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;SANTIAGO;13;EIRL;CONSTITUCIÓN;100000;SANTIAGO;13
25529;76304176-K;TRANSPORTES CB LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;ÑUÑOA;13;SRL;CONSTITUCIÓN;1000000;ÑUÑOA;13
29753;76304095-K;MOVATEC LIMITADA;07-10-2013;07-10-2013;08-10-2013;2013;Octubre;SANTIAGO;13;SRL;CONSTITUCIÓN;200000;SANTIAGO;13
32592;76304173-5;CONSTRUCCION JORGE GABRIEL MUÑOZ LOYOLA E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;LAS CONDES;13;EIRL;CONSTITUCIÓN;5000000;LAS CONDES;13
32566;76304151-4;NOLAR OMAR PÉREZ CARVAJAL E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;PEÑAFLOR;13;EIRL;CONSTITUCIÓN;500000;PEÑAFLOR;13
29861;76304182-4;BS Comunicaciones Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;ARICA;15;SRL;CONSTITUCIÓN;1000000;ARICA;15
28896;76304214-6;ARTEDINOSAURIO LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;SANTIAGO;13;SRL;CONSTITUCIÓN;1500000;SANTIAGO;13
28771;76304148-4;Villavicencio y Compañía Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;TALCA;7;SRL;CONSTITUCIÓN;2000000;TALCA;7
30491;76304196-4;Murúa Networks Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;LA CISTERNA;13;SRL;CONSTITUCIÓN;500000;LA CISTERNA;13
34998;76304194-8;DISEÑO INTEGRAL MIGUEL SARIF CHACOFF SEPÚLVEDA E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;OLIVAR;6;EIRL;CONSTITUCIÓN;3000000;OLIVAR;6
34979;76304217-0;INVERSIONES ANDRÉS CRISTÓBAL DEVESCOVI IZURIETA E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;LAS CONDES;13;EIRL;CONSTITUCIÓN;500000;LAS CONDES;13
32869;76304144-1;VS & CG ASESORES LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;ÑUÑOA;13;SRL;CONSTITUCIÓN;400000;ÑUÑOA;13
34811;76304174-3;CONSTRUCTORA SIGFREDO MANUEL ZENTENO ZAVALA E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;LAMPA;13;EIRL;CONSTITUCIÓN;1000000;LAMPA;13
34817;76304219-7;Sociedad de inversiones e Inmobiliaria CARISA Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;INDEPENDENCIA;13;SRL;CONSTITUCIÓN;2000000;INDEPENDENCIA;13
34828;76304247-2;Smart Concept Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;LAS CONDES;13;SRL;CONSTITUCIÓN;1600000;LAS CONDES;13
32750;76304175-1;COMERCIALIZADORA, IMPORTADORA Y DISTRIBUIDORA MARIBEL BEATRIZ ROJAS LÓPEZ E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;INDEPENDENCIA;13;EIRL;CONSTITUCIÓN;1000000;INDEPENDENCIA;13
33552;76304153-0;HOJALATERIA RODRIGO MANUEL CRESPILLO ORTEGA E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;TALCA;7;EIRL;CONSTITUCIÓN;5000000;TALCA;7
33580;76304188-3;SOCIEDAD DE INVERSIONES ASETTI LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;SANTIAGO;13;SRL;CONSTITUCIÓN;200000;SANTIAGO;13
33970;76304157-3;Transportes Jessica Andrea Alvarado Muñoz   Empresa Individual de Responsabilidad Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;LA CISTERNA;13;EIRL;CONSTITUCIÓN;300000;LA CISTERNA;13
34541;76304137-9;SERVICIO DE CODIFICACIÓN DE IMPRESORAS INDUSTRIALES LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;SANTIAGO;13;SRL;CONSTITUCIÓN;3000000;SANTIAGO;13
34507;76304108-5;Servicios Integrales Oscar Andrés Leiva Torres E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;LAMPA;13;EIRL;CONSTITUCIÓN;500000;LAMPA;13
34358;76304125-5;CONSTRUCTORA RAÚL ENRIQUE GONZÁLEZ VÁSQUEZ E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;PEÑAFLOR;13;EIRL;CONSTITUCIÓN;1000000;PEÑAFLOR;13
34199;76304192-1;Seguridad T&B Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;SANTIAGO;13;SRL;CONSTITUCIÓN;1000000;SANTIAGO;13
34703;76304099-2;CONSTRUCTORA SEBASTIÁN MARIO ESPAÑA RUIZ E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;OSORNO;10;EIRL;CONSTITUCIÓN;1000000;OSORNO;10
35066;76304211-1;FUNERARIA LEONARDO DANILO CABEZAS CONTRERAS E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;PUENTE ALTO;13;EIRL;CONSTITUCIÓN;5000000;PUENTE ALTO;13
34617;76304122-0;21 impresores Oscar Alejandro morales silva EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;PUDAHUEL;13;EIRL;CONSTITUCIÓN;1000000;PUDAHUEL;13
34471;76304139-5;MANSILLA,HERNANDEZ E HIJOS LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;PUERTO MONTT;10;SRL;CONSTITUCIÓN;7000000;PUERTO MONTT;10
34966;76304172-7;Refrigeracion Integral Miguel Angel Romero Muñoz Empresa Individual de Responsabilidad Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;RENCA;13;EIRL;CONSTITUCIÓN;2000000;RENCA;13
34773;76304142-5;Auto Recycling Chile Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;QUILPUE;5;SRL;CONSTITUCIÓN;100000;QUILPUE;5
34882;76304111-5;Sociedad MANNS PASSI Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;LA REINA;13;SRL;CONSTITUCIÓN;500000;LA REINA;13
35021;76304187-5;COMERCIALIZADORA Y TRANSPORTE  SAN VICENTE LIMITADA;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;PUDAHUEL;13;SRL;CONSTITUCIÓN;5000000;PUDAHUEL;13
31091;76304232-4;Acuña y Arenas Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;RINCONADA;5;SRL;CONSTITUCIÓN;10000000;RINCONADA;5
34506;76304128-K;Alfredo Aquiles Gutiérrez Heim E.I.R.L.;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;LA SERENA;4;EIRL;CONSTITUCIÓN;1000000;LA SERENA;4
34381;76304167-0;constructora m y r sociedad limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;OSORNO;10;SRL;CONSTITUCIÓN;50000;OSORNO;10
34762;76304237-5;C&C   Mantención Industrial, fabricación y venta de piezas limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;VALDIVIA;14;SRL;CONSTITUCIÓN;1000000;VALDIVIA;14
33790;76304171-9;Sociedad Educacional Educaosorno Limitada;08-10-2013;08-10-2013;08-10-2013;2013;Octubre;OSORNO;10;SRL;CONSTITUCIÓN;8000000;OSORNO;10
